wave,cl5_398645626ccs_f0030004ccam02013p3,cl5_398646038ccs_f0030004ccam03013p3
244.291,108000000000.0,64000000000.0
244.34399,135000000000.0,74300000000.0
244.397,241000000000.0,121000000000.0
244.451,591000000000.0,272000000000.0
244.504,1050000000000.0,465000000000.0
244.55701,1200000000000.0,529000000000.0
244.61099,1110000000000.0,489000000000.0
244.664,964000000000.0,433000000000.0
244.717,671000000000.0,312000000000.0
244.771,547000000000.0,258000000000.0
244.82401,503000000000.0,237000000000.0
244.877,320000000000.0,161000000000.0
244.931,111000000000.0,73600000000.0
244.98399,81000000000.0,54100000000.0
245.03799,185000000000.0,91900000000.0
245.091,246000000000.0,116000000000.0
245.14301,162000000000.0,85900000000.0
245.198,81300000000.0,52100000000.0
245.25101,62300000000.0,36500000000.0
245.30299,75300000000.0,38600000000.0
245.358,129000000000.0,62900000000.0
245.411,238000000000.0,110000000000.0
245.463,345000000000.0,158000000000.0
245.517,385000000000.0,184000000000.0
245.571,308000000000.0,154000000000.0
245.623,200000000000.0,108000000000.0
245.677,191000000000.0,104000000000.0
245.73,198000000000.0,109000000000.0
245.783,240000000000.0,126000000000.0
245.83701,366000000000.0,185000000000.0
245.89,687000000000.0,328000000000.0
245.942,964000000000.0,442000000000.0
245.996,842000000000.0,390000000000.0
246.05,546000000000.0,268000000000.0
246.10201,631000000000.0,295000000000.0
246.15601,982000000000.0,449000000000.0
246.209,1260000000000.0,573000000000.0
246.261,1140000000000.0,520000000000.0
246.31599,838000000000.0,393000000000.0
246.369,622000000000.0,296000000000.0
246.422,650000000000.0,311000000000.0
246.47501,689000000000.0,334000000000.0
246.528,718000000000.0,342000000000.0
246.58099,763000000000.0,353000000000.0
246.63499,774000000000.0,357000000000.0
246.688,815000000000.0,374000000000.0
246.741,830000000000.0,375000000000.0
246.79401,589000000000.0,276000000000.0
246.847,321000000000.0,169000000000.0
246.89999,280000000000.0,148000000000.0
246.953,356000000000.0,181000000000.0
247.007,481000000000.0,235000000000.0
247.06,588000000000.0,279000000000.0
247.11301,655000000000.0,304000000000.0
247.166,565000000000.0,262000000000.0
247.21899,409000000000.0,203000000000.0
247.272,468000000000.0,221000000000.0
247.325,635000000000.0,275000000000.0
247.37801,707000000000.0,303000000000.0
247.431,512000000000.0,237000000000.0
247.48399,372000000000.0,182000000000.0
247.537,427000000000.0,194000000000.0
247.592,482000000000.0,215000000000.0
247.644,373000000000.0,177000000000.0
247.69701,267000000000.0,134000000000.0
247.75101,254000000000.0,126000000000.0
247.80299,326000000000.0,148000000000.0
247.856,647000000000.0,239000000000.0
247.91,1200000000000.0,403000000000.0
247.96201,1230000000000.0,422000000000.0
248.015,863000000000.0,339000000000.0
248.069,772000000000.0,334000000000.0
248.121,618000000000.0,281000000000.0
248.174,389000000000.0,198000000000.0
248.228,497000000000.0,246000000000.0
248.28,829000000000.0,379000000000.0
248.33299,1050000000000.0,462000000000.0
248.38699,1080000000000.0,465000000000.0
248.44,973000000000.0,423000000000.0
248.492,755000000000.0,340000000000.0
248.54601,502000000000.0,244000000000.0
248.599,305000000000.0,171000000000.0
248.651,389000000000.0,203000000000.0
248.705,558000000000.0,265000000000.0
248.758,543000000000.0,259000000000.0
248.81,461000000000.0,218000000000.0
248.864,571000000000.0,266000000000.0
248.91701,714000000000.0,331000000000.0
248.96899,792000000000.0,378000000000.0
249.02299,1190000000000.0,540000000000.0
249.076,1510000000000.0,669000000000.0
249.129,1570000000000.0,696000000000.0
249.17999,1320000000000.0,591000000000.0
249.23399,1130000000000.0,523000000000.0
249.287,1140000000000.0,549000000000.0
249.339,1710000000000.0,821000000000.0
249.39301,2550000000000.0,1180000000000.0
249.446,1960000000000.0,935000000000.0
249.498,653000000000.0,378000000000.0
249.552,208000000000.0,215000000000.0
249.605,206000000000.0,225000000000.0
249.658,252000000000.0,288000000000.0
249.71001,247000000000.0,483000000000.0
249.763,274000000000.0,718000000000.0
249.81599,441000000000.0,921000000000.0
249.869,702000000000.0,944000000000.0
249.922,1010000000000.0,782000000000.0
249.97501,1100000000000.0,593000000000.0
250.028,656000000000.0,359000000000.0
250.08099,344000000000.0,233000000000.0
250.133,404000000000.0,238000000000.0
250.186,463000000000.0,243000000000.0
250.239,468000000000.0,247000000000.0
250.29201,537000000000.0,281000000000.0
250.345,668000000000.0,329000000000.0
250.39799,840000000000.0,398000000000.0
250.45,857000000000.0,405000000000.0
250.50301,569000000000.0,283000000000.0
250.556,346000000000.0,196000000000.0
250.60899,391000000000.0,205000000000.0
250.662,639000000000.0,280000000000.0
250.715,1140000000000.0,435000000000.0
250.767,1360000000000.0,496000000000.0
250.82001,962000000000.0,372000000000.0
250.87399,505000000000.0,236000000000.0
250.925,354000000000.0,183000000000.0
250.978,355000000000.0,180000000000.0
251.03101,316000000000.0,161000000000.0
251.08501,355000000000.0,174000000000.0
251.136,531000000000.0,244000000000.0
251.189,922000000000.0,413000000000.0
251.243,1350000000000.0,598000000000.0
251.295,1190000000000.0,531000000000.0
251.347,790000000000.0,341000000000.0
251.401,743000000000.0,295000000000.0
251.45399,1060000000000.0,408000000000.0
251.506,1570000000000.0,583000000000.0
251.558,1600000000000.0,596000000000.0
251.612,1750000000000.0,633000000000.0
251.664,2350000000000.0,816000000000.0
251.716,2320000000000.0,821000000000.0
251.77,1390000000000.0,546000000000.0
251.823,841000000000.0,361000000000.0
251.875,796000000000.0,331000000000.0
251.92799,994000000000.0,398000000000.0
251.981,1400000000000.0,532000000000.0
252.033,1190000000000.0,459000000000.0
252.086,777000000000.0,340000000000.0
252.13901,684000000000.0,318000000000.0
252.19099,782000000000.0,359000000000.0
252.243,853000000000.0,389000000000.0
252.297,938000000000.0,417000000000.0
252.35001,1140000000000.0,485000000000.0
252.401,1200000000000.0,484000000000.0
252.455,1420000000000.0,537000000000.0
252.507,1580000000000.0,600000000000.0
252.56,1640000000000.0,676000000000.0
252.61301,1860000000000.0,805000000000.0
252.66499,1810000000000.0,784000000000.0
252.718,1520000000000.0,666000000000.0
252.77,1320000000000.0,554000000000.0
252.823,1350000000000.0,537000000000.0
252.87601,1550000000000.0,589000000000.0
252.92799,1870000000000.0,703000000000.0
252.981,2100000000000.0,841000000000.0
253.033,1850000000000.0,790000000000.0
253.086,1240000000000.0,551000000000.0
253.138,602000000000.0,283000000000.0
253.19099,355000000000.0,175000000000.0
253.244,317000000000.0,157000000000.0
253.29601,353000000000.0,177000000000.0
253.349,599000000000.0,287000000000.0
253.401,1090000000000.0,490000000000.0
253.45399,1500000000000.0,662000000000.0
253.506,1380000000000.0,607000000000.0
253.55901,1060000000000.0,472000000000.0
253.612,923000000000.0,414000000000.0
253.664,1030000000000.0,458000000000.0
253.717,1450000000000.0,636000000000.0
253.769,1600000000000.0,699000000000.0
253.82201,1530000000000.0,678000000000.0
253.875,1590000000000.0,706000000000.0
253.927,2160000000000.0,952000000000.0
253.979,2360000000000.0,1030000000000.0
254.032,1560000000000.0,694000000000.0
254.084,997000000000.0,472000000000.0
254.13699,1140000000000.0,519000000000.0
254.189,1360000000000.0,590000000000.0
254.243,1660000000000.0,702000000000.0
254.29401,1310000000000.0,558000000000.0
254.347,913000000000.0,407000000000.0
254.399,778000000000.0,349000000000.0
254.452,674000000000.0,303000000000.0
254.504,570000000000.0,264000000000.0
254.556,563000000000.0,256000000000.0
254.61,625000000000.0,281000000000.0
254.661,605000000000.0,270000000000.0
254.714,631000000000.0,280000000000.0
254.76601,557000000000.0,251000000000.0
254.82001,520000000000.0,241000000000.0
254.871,588000000000.0,273000000000.0
254.923,927000000000.0,413000000000.0
254.97701,1440000000000.0,623000000000.0
255.02901,1590000000000.0,688000000000.0
255.08099,1370000000000.0,599000000000.0
255.133,953000000000.0,430000000000.0
255.186,529000000000.0,253000000000.0
255.239,203000000000.0,110000000000.0
255.28999,34400000000.0,34200000000.0
255.343,-5680000000.0,14100000000.0
255.396,-4560000000.0,10700000000.0
255.44701,-3500000000.0,9320000000.0
255.5,3230000000.0,12400000000.0
255.55299,48300000000.0,29600000000.0
255.605,89400000000.0,41200000000.0
255.657,63400000000.0,28100000000.0
255.709,20900000000.0,8170000000.0
255.76199,27900000000.0,10000000000.0
255.815,60700000000.0,24800000000.0
255.866,68700000000.0,26700000000.0
255.91901,87500000000.0,31700000000.0
255.972,156000000000.0,61700000000.0
256.02399,284000000000.0,119000000000.0
256.07501,385000000000.0,165000000000.0
256.129,369000000000.0,175000000000.0
256.181,296000000000.0,149000000000.0
256.233,547000000000.0,247000000000.0
256.285,1260000000000.0,542000000000.0
256.33801,1910000000000.0,801000000000.0
256.39001,1860000000000.0,763000000000.0
256.44101,1200000000000.0,480000000000.0
256.495,576000000000.0,233000000000.0
256.547,214000000000.0,89500000000.0
256.599,185000000000.0,71000000000.0
256.64999,262000000000.0,109000000000.0
256.70401,469000000000.0,197000000000.0
256.75601,578000000000.0,234000000000.0
256.80801,450000000000.0,167000000000.0
256.85901,249000000000.0,76500000000.0
256.91299,169000000000.0,45800000000.0
256.965,100000000000.0,30800000000.0
257.017,56900000000.0,21500000000.0
257.06799,86100000000.0,37600000000.0
257.12201,189000000000.0,77800000000.0
257.17401,231000000000.0,91600000000.0
257.22601,124000000000.0,49800000000.0
257.27802,41000000000.0,4510000000.0
257.32999,32700000000.0,-163000000.0
257.383,82600000000.0,25000000000.0
257.435,218000000000.0,78300000000.0
257.487,430000000000.0,157000000000.0
257.539,525000000000.0,170000000000.0
257.591,477000000000.0,94600000000.0
257.64301,550000000000.0,48100000000.0
257.69601,697000000000.0,75000000000.0
257.74799,611000000000.0,124000000000.0
257.79999,454000000000.0,151000000000.0
257.853,449000000000.0,170000000000.0
257.90399,350000000000.0,128000000000.0
257.95599,150000000000.0,51500000000.0
258.009,47100000000.0,14300000000.0
258.06201,27200000000.0,7620000000.0
258.11301,17400000000.0,3020000000.0
258.16501,25300000000.0,7000000000.0
258.21701,89900000000.0,35200000000.0
258.26999,310000000000.0,121000000000.0
258.32101,580000000000.0,226000000000.0
258.37299,536000000000.0,214000000000.0
258.42499,248000000000.0,107000000000.0
258.479,159000000000.0,74700000000.0
258.53,301000000000.0,138000000000.0
258.582,771000000000.0,343000000000.0
258.634,1520000000000.0,665000000000.0
258.68701,1720000000000.0,751000000000.0
258.73801,851000000000.0,385000000000.0
258.79001,322000000000.0,155000000000.0
258.84201,309000000000.0,141000000000.0
258.89499,318000000000.0,144000000000.0
258.94601,202000000000.0,91000000000.0
258.99799,98100000000.0,45400000000.0
259.04999,92400000000.0,40500000000.0
259.103,171000000000.0,73500000000.0
259.15399,352000000000.0,148000000000.0
259.20599,642000000000.0,262000000000.0
259.258,771000000000.0,318000000000.0
259.311,849000000000.0,359000000000.0
259.362,948000000000.0,372000000000.0
259.414,928000000000.0,284000000000.0
259.466,695000000000.0,159000000000.0
259.51901,398000000000.0,106000000000.0
259.57101,204000000000.0,93600000000.0
259.62201,183000000000.0,102000000000.0
259.67401,229000000000.0,127000000000.0
259.72699,340000000000.0,182000000000.0
259.77899,597000000000.0,306000000000.0
259.82999,1160000000000.0,563000000000.0
259.883,2360000000000.0,1090000000000.0
259.935,3430000000000.0,1570000000000.0
259.987,4140000000000.0,1910000000000.0
260.03799,3560000000000.0,1660000000000.0
260.09,1780000000000.0,868000000000.0
260.14301,516000000000.0,292000000000.0
260.19501,222000000000.0,144000000000.0
260.246,186000000000.0,115000000000.0
260.298,170000000000.0,99700000000.0
260.35101,170000000000.0,96200000000.0
260.40302,189000000000.0,101000000000.0
260.45401,234000000000.0,117000000000.0
260.50601,358000000000.0,164000000000.0
260.55801,604000000000.0,242000000000.0
260.60999,895000000000.0,310000000000.0
260.66199,1150000000000.0,396000000000.0
260.71301,1440000000000.0,587000000000.0
260.76599,2050000000000.0,894000000000.0
260.81799,1830000000000.0,812000000000.0
260.87,886000000000.0,416000000000.0
260.92099,376000000000.0,191000000000.0
260.97299,346000000000.0,172000000000.0
261.02499,390000000000.0,188000000000.0
261.077,458000000000.0,212000000000.0
261.12799,604000000000.0,278000000000.0
261.181,1140000000000.0,525000000000.0
261.233,2040000000000.0,926000000000.0
261.285,2310000000000.0,1040000000000.0
261.336,1420000000000.0,655000000000.0
261.388,1000000000000.0,486000000000.0
261.44,1360000000000.0,608000000000.0
261.492,1280000000000.0,560000000000.0
261.54401,630000000000.0,292000000000.0
261.59601,250000000000.0,134000000000.0
261.647,202000000000.0,112000000000.0
261.69901,274000000000.0,140000000000.0
261.75101,493000000000.0,226000000000.0
261.80301,922000000000.0,391000000000.0
261.85501,1140000000000.0,466000000000.0
261.90601,733000000000.0,303000000000.0
261.95801,374000000000.0,167000000000.0
262.01001,299000000000.0,141000000000.0
262.06201,320000000000.0,151000000000.0
262.11301,392000000000.0,177000000000.0
262.16501,480000000000.0,210000000000.0
262.21701,564000000000.0,240000000000.0
262.26901,537000000000.0,229000000000.0
262.32001,333000000000.0,151000000000.0
262.37201,247000000000.0,122000000000.0
262.42401,307000000000.0,146000000000.0
262.47699,402000000000.0,192000000000.0
262.52701,582000000000.0,273000000000.0
262.57901,1140000000000.0,501000000000.0
262.63101,1750000000000.0,747000000000.0
262.68301,1510000000000.0,650000000000.0
262.73401,754000000000.0,342000000000.0
262.78601,508000000000.0,248000000000.0
262.83801,766000000000.0,349000000000.0
262.88901,1180000000000.0,512000000000.0
262.94199,1250000000000.0,543000000000.0
262.99301,1150000000000.0,511000000000.0
263.04401,1100000000000.0,487000000000.0
263.09601,1440000000000.0,630000000000.0
263.14899,2630000000000.0,1110000000000.0
263.19901,3330000000000.0,1370000000000.0
263.25101,2480000000000.0,1010000000000.0
263.30301,1040000000000.0,428000000000.0
263.35501,375000000000.0,166000000000.0
263.40701,244000000000.0,117000000000.0
263.45801,169000000000.0,87300000000.0
263.509,118000000000.0,63100000000.0
263.561,105000000000.0,55000000000.0
263.61401,124000000000.0,58900000000.0
263.66501,131000000000.0,58300000000.0
263.716,115000000000.0,52700000000.0
263.767,114000000000.0,50900000000.0
263.82001,151000000000.0,62500000000.0
263.87201,164000000000.0,61600000000.0
263.922,116000000000.0,42400000000.0
263.974,86200000000.0,34000000000.0
264.026,90700000000.0,35900000000.0
264.078,82900000000.0,30300000000.0
264.13,59700000000.0,23400000000.0
264.17999,52000000000.0,21000000000.0
264.23199,58400000000.0,23800000000.0
264.284,55800000000.0,24500000000.0
264.336,38700000000.0,17400000000.0
264.38699,20300000000.0,10500000000.0
264.43799,26500000000.0,10600000000.0
264.48999,41200000000.0,15500000000.0
264.54199,47400000000.0,21600000000.0
264.59399,57300000000.0,28000000000.0
264.64401,51100000000.0,23100000000.0
264.69601,35100000000.0,13700000000.0
264.74799,17200000000.0,5890000000.0
264.79999,4570000000.0,2530000000.0
264.85101,2770000000.0,2840000000.0
264.90201,9690000000.0,6560000000.0
264.953,25600000000.0,14600000000.0
265.00601,49900000000.0,26100000000.0
265.05701,61300000000.0,30000000000.0
265.10901,67800000000.0,30800000000.0
265.159,62900000000.0,28300000000.0
265.21201,54100000000.0,23700000000.0
265.263,51400000000.0,20000000000.0
265.315,58000000000.0,20300000000.0
265.366,55200000000.0,18800000000.0
265.41699,36800000000.0,16000000000.0
265.46899,25100000000.0,15600000000.0
265.51999,24800000000.0,15200000000.0
265.57199,28200000000.0,15500000000.0
265.62299,30900000000.0,15600000000.0
265.67499,36900000000.0,17200000000.0
265.72601,35900000000.0,16000000000.0
265.77802,31900000000.0,17800000000.0
265.82901,41000000000.0,23100000000.0
265.88,59700000000.0,30100000000.0
265.93201,63000000000.0,30800000000.0
265.983,47900000000.0,23800000000.0
266.035,50300000000.0,20700000000.0
266.086,76200000000.0,24200000000.0
266.138,93700000000.0,28100000000.0
266.189,76500000000.0,27900000000.0
266.23999,58900000000.0,28700000000.0
266.29199,69700000000.0,36800000000.0
266.34299,98000000000.0,50900000000.0
266.39499,158000000000.0,78500000000.0
266.44601,269000000000.0,129000000000.0
266.49701,482000000000.0,222000000000.0
266.548,628000000000.0,284000000000.0
266.60001,492000000000.0,225000000000.0
266.65201,414000000000.0,197000000000.0
266.703,475000000000.0,215000000000.0
266.754,527000000000.0,232000000000.0
266.80499,348000000000.0,158000000000.0
266.85699,146000000000.0,75900000000.0
266.909,75300000000.0,46000000000.0
266.95901,64700000000.0,38900000000.0
267.01099,64300000000.0,37800000000.0
267.06201,60400000000.0,35700000000.0
267.11301,52400000000.0,31700000000.0
267.16501,52600000000.0,31200000000.0
267.216,63600000000.0,32300000000.0
267.267,80100000000.0,34900000000.0
267.31799,83600000000.0,33800000000.0
267.37,67400000000.0,28700000000.0
267.422,45800000000.0,23100000000.0
267.47198,31200000000.0,18000000000.0
267.52301,29900000000.0,15700000000.0
267.57501,34300000000.0,16100000000.0
267.62601,30700000000.0,16400000000.0
267.67801,32900000000.0,17500000000.0
267.728,41500000000.0,17800000000.0
267.78,56700000000.0,18900000000.0
267.83099,54100000000.0,16800000000.0
267.88199,41100000000.0,15300000000.0
267.93399,47100000000.0,18600000000.0
267.98599,62800000000.0,24400000000.0
268.03601,57600000000.0,22200000000.0
268.08701,55600000000.0,22200000000.0
268.138,63300000000.0,25600000000.0
268.19101,65800000000.0,29800000000.0
268.242,53300000000.0,27300000000.0
268.29199,47600000000.0,27200000000.0
268.34299,63000000000.0,33900000000.0
268.39401,83300000000.0,43000000000.0
268.44601,123000000000.0,59600000000.0
268.49799,225000000000.0,102000000000.0
268.548,322000000000.0,142000000000.0
268.599,253000000000.0,115000000000.0
268.64999,102000000000.0,50400000000.0
268.702,40400000000.0,22800000000.0
268.75299,28700000000.0,15800000000.0
268.80499,27500000000.0,14500000000.0
268.85501,34500000000.0,14100000000.0
268.90601,43100000000.0,15500000000.0
268.95801,56800000000.0,20600000000.0
269.009,60500000000.0,23400000000.0
269.06,39900000000.0,15900000000.0
269.10999,24300000000.0,8880000000.0
269.16199,44700000000.0,17500000000.0
269.21399,96900000000.0,42300000000.0
269.26501,194000000000.0,84900000000.0
269.31601,333000000000.0,142000000000.0
269.367,336000000000.0,143000000000.0
269.41699,162000000000.0,69800000000.0
269.46899,58200000000.0,25600000000.0
269.51999,41500000000.0,18500000000.0
269.57101,48300000000.0,20500000000.0
269.62201,55600000000.0,25000000000.0
269.672,58500000000.0,26100000000.0
269.724,60400000000.0,26800000000.0
269.776,73900000000.0,32800000000.0
269.827,83800000000.0,36900000000.0
269.87799,64300000000.0,26200000000.0
269.92899,37900000000.0,12000000000.0
269.979,22600000000.0,6360000000.0
270.03101,11000000000.0,1980000000.0
270.082,3800000000.0,239000000.0
270.133,11100000000.0,443000000.0
270.18399,32700000000.0,2670000000.0
270.23401,49600000000.0,6730000000.0
270.28601,54500000000.0,12800000000.0
270.33701,66100000000.0,26500000000.0
270.388,121000000000.0,52700000000.0
270.439,234000000000.0,101000000000.0
270.48999,293000000000.0,123000000000.0
270.54001,170000000000.0,70000000000.0
270.59201,73200000000.0,25700000000.0
270.64301,79700000000.0,23600000000.0
270.694,127000000000.0,43900000000.0
270.745,156000000000.0,59900000000.0
270.79599,128000000000.0,52400000000.0
270.84698,78800000000.0,29400000000.0
270.89801,66800000000.0,19300000000.0
270.94901,88500000000.0,27200000000.0
271.0,89900000000.0,31000000000.0
271.05099,60200000000.0,17700000000.0
271.10199,62800000000.0,16400000000.0
271.15201,98900000000.0,31600000000.0
271.203,169000000000.0,62800000000.0
271.254,253000000000.0,99500000000.0
271.30499,231000000000.0,96000000000.0
271.35599,207000000000.0,89400000000.0
271.40701,227000000000.0,95200000000.0
271.45801,395000000000.0,160000000000.0
271.509,630000000000.0,250000000000.0
271.56,537000000000.0,216000000000.0
271.61099,265000000000.0,111000000000.0
271.66199,199000000000.0,85900000000.0
271.71201,214000000000.0,91300000000.0
271.763,145000000000.0,61300000000.0
271.814,99400000000.0,41300000000.0
271.86499,153000000000.0,60300000000.0
271.91599,261000000000.0,101000000000.0
271.96701,375000000000.0,143000000000.0
272.01801,339000000000.0,132000000000.0
272.069,197000000000.0,77500000000.0
272.11899,148000000000.0,58100000000.0
272.17001,181000000000.0,69400000000.0
272.22101,135000000000.0,54700000000.0
272.27301,78800000000.0,34600000000.0
272.323,66600000000.0,29700000000.0
272.37399,84500000000.0,34600000000.0
272.42401,122000000000.0,44500000000.0
272.47501,135000000000.0,48200000000.0
272.526,138000000000.0,51600000000.0
272.578,153000000000.0,59700000000.0
272.629,138000000000.0,58000000000.0
272.67801,205000000000.0,85900000000.0
272.729,390000000000.0,164000000000.0
272.78,676000000000.0,278000000000.0
272.83099,894000000000.0,360000000000.0
272.88199,609000000000.0,247000000000.0
272.93301,209000000000.0,93100000000.0
272.983,119000000000.0,56500000000.0
273.034,124000000000.0,57100000000.0
273.08499,176000000000.0,77600000000.0
273.13501,254000000000.0,104000000000.0
273.18701,235000000000.0,98000000000.0
273.23801,119000000000.0,56700000000.0
273.28799,79900000000.0,41800000000.0
273.33801,103000000000.0,50700000000.0
273.38901,152000000000.0,66400000000.0
273.44,189000000000.0,79000000000.0
273.491,162000000000.0,72100000000.0
273.54199,134000000000.0,65800000000.0
273.59201,177000000000.0,83400000000.0
273.64301,296000000000.0,132000000000.0
273.69299,441000000000.0,194000000000.0
273.74399,651000000000.0,276000000000.0
273.79599,754000000000.0,320000000000.0
273.84601,715000000000.0,302000000000.0
273.897,830000000000.0,391000000000.0
273.94699,1400000000000.0,664000000000.0
273.99701,2280000000000.0,1040000000000.0
274.048,2480000000000.0,1120000000000.0
274.10001,1420000000000.0,668000000000.0
274.14999,501000000000.0,265000000000.0
274.20099,380000000000.0,202000000000.0
274.25101,615000000000.0,288000000000.0
274.30099,1000000000000.0,441000000000.0
274.35199,1440000000000.0,626000000000.0
274.40399,1700000000000.0,739000000000.0
274.45401,1120000000000.0,506000000000.0
274.505,669000000000.0,333000000000.0
274.55499,552000000000.0,288000000000.0
274.60501,1000000000000.0,488000000000.0
274.65601,1970000000000.0,899000000000.0
274.707,3210000000000.0,1420000000000.0
274.758,3680000000000.0,1620000000000.0
274.80801,2470000000000.0,1120000000000.0
274.85901,2130000000000.0,1000000000000.0
274.909,2170000000000.0,987000000000.0
274.95901,3160000000000.0,1390000000000.0
275.01001,4010000000000.0,1730000000000.0
275.061,2760000000000.0,1210000000000.0
275.112,1110000000000.0,524000000000.0
275.16199,471000000000.0,249000000000.0
275.21301,437000000000.0,235000000000.0
275.263,480000000000.0,251000000000.0
275.31299,638000000000.0,319000000000.0
275.36499,959000000000.0,460000000000.0
275.41501,1040000000000.0,499000000000.0
275.466,1060000000000.0,508000000000.0
275.51599,1010000000000.0,494000000000.0
275.56699,1730000000000.0,825000000000.0
275.616,2700000000000.0,1240000000000.0
275.66699,2860000000000.0,1320000000000.0
275.71799,1570000000000.0,742000000000.0
275.76901,530000000000.0,281000000000.0
275.819,226000000000.0,137000000000.0
275.87,162000000000.0,101000000000.0
275.92001,123000000000.0,79600000000.0
275.97,92500000000.0,62600000000.0
276.021,75000000000.0,51500000000.0
276.07199,66400000000.0,45500000000.0
276.12201,81600000000.0,49000000000.0
276.173,139000000000.0,66800000000.0
276.22299,218000000000.0,92400000000.0
276.27399,260000000000.0,105000000000.0
276.323,174000000000.0,72900000000.0
276.375,93900000000.0,45900000000.0
276.42499,58500000000.0,36800000000.0
276.47501,57300000000.0,34600000000.0
276.526,60300000000.0,35300000000.0
276.57599,60300000000.0,36500000000.0
276.62701,82200000000.0,46000000000.0
276.67599,171000000000.0,82300000000.0
276.728,427000000000.0,191000000000.0
276.77802,764000000000.0,335000000000.0
276.828,959000000000.0,420000000000.0
276.879,706000000000.0,315000000000.0
276.92899,359000000000.0,165000000000.0
276.98001,297000000000.0,135000000000.0
277.02899,235000000000.0,106000000000.0
277.07999,117000000000.0,57700000000.0
277.13101,54900000000.0,30800000000.0
277.181,40000000000.0,21800000000.0
277.23099,36900000000.0,17000000000.0
277.28201,41100000000.0,13600000000.0
277.332,19300000000.0,7030000000.0
277.383,27830879.0,475000000.0
277.43301,2520000000.0,1060000000.0
277.483,15800000000.0,5790000000.0
277.534,33000000000.0,10600000000.0
277.58401,32000000000.0,8170000000.0
277.634,31300000000.0,4870000000.0
277.685,60100000000.0,10600000000.0
277.73499,99100000000.0,22200000000.0
277.785,120000000000.0,31700000000.0
277.836,148000000000.0,45200000000.0
277.88599,233000000000.0,77900000000.0
277.936,352000000000.0,125000000000.0
277.98599,472000000000.0,170000000000.0
278.03699,486000000000.0,164000000000.0
278.08701,314000000000.0,93300000000.0
278.13699,149000000000.0,40500000000.0
278.18799,109000000000.0,27600000000.0
278.23801,118000000000.0,29700000000.0
278.28799,143000000000.0,43500000000.0
278.33801,244000000000.0,85000000000.0
278.38901,405000000000.0,151000000000.0
278.439,493000000000.0,193000000000.0
278.48999,392000000000.0,154000000000.0
278.539,226000000000.0,83500000000.0
278.59,206000000000.0,71800000000.0
278.64001,189000000000.0,64700000000.0
278.69,144000000000.0,46300000000.0
278.73999,136000000000.0,40900000000.0
278.79099,184000000000.0,53500000000.0
278.84201,272000000000.0,80900000000.0
278.892,342000000000.0,99000000000.0
278.94101,332000000000.0,97600000000.0
278.991,397000000000.0,90700000000.0
279.04199,726000000000.0,138000000000.0
279.09201,1280000000000.0,228000000000.0
279.142,1840000000000.0,320000000000.0
279.19199,1580000000000.0,292000000000.0
279.24301,857000000000.0,188000000000.0
279.29401,641000000000.0,175000000000.0
279.34299,608000000000.0,181000000000.0
279.39301,806000000000.0,247000000000.0
279.44299,1300000000000.0,392000000000.0
279.49301,2420000000000.0,719000000000.0
279.543,4470000000000.0,1310000000000.0
279.59299,6760000000000.0,2000000000000.0
279.64499,7470000000000.0,2240000000000.0
279.69501,4690000000000.0,1370000000000.0
279.74399,2720000000000.0,642000000000.0
279.79401,2500000000000.0,557000000000.0
279.84399,3270000000000.0,674000000000.0
279.89401,3440000000000.0,694000000000.0
279.944,2030000000000.0,449000000000.0
279.996,1000000000000.0,278000000000.0
280.04599,733000000000.0,225000000000.0
280.09601,715000000000.0,220000000000.0
280.146,929000000000.0,277000000000.0
280.19501,1490000000000.0,437000000000.0
280.245,2680000000000.0,785000000000.0
280.29501,4550000000000.0,1330000000000.0
280.345,5580000000000.0,1640000000000.0
280.396,3960000000000.0,1170000000000.0
280.44601,1570000000000.0,471000000000.0
280.496,645000000000.0,213000000000.0
280.54599,454000000000.0,154000000000.0
280.595,336000000000.0,117000000000.0
280.646,260000000000.0,94500000000.0
280.69601,212000000000.0,77400000000.0
280.746,191000000000.0,68800000000.0
280.797,176000000000.0,64200000000.0
280.84698,143000000000.0,53000000000.0
280.897,123000000000.0,45600000000.0
280.94699,126000000000.0,44400000000.0
280.996,129000000000.0,42700000000.0
281.04599,138000000000.0,43900000000.0
281.09601,135000000000.0,43200000000.0
281.146,112000000000.0,36200000000.0
281.19699,93300000000.0,33100000000.0
281.24701,91200000000.0,32000000000.0
281.297,107000000000.0,37200000000.0
281.34698,138000000000.0,48200000000.0
281.397,168000000000.0,59700000000.0
281.44699,139000000000.0,50800000000.0
281.496,86500000000.0,28800000000.0
281.54599,90000000000.0,22100000000.0
281.59601,148000000000.0,27000000000.0
281.646,246000000000.0,39400000000.0
281.69601,337000000000.0,52600000000.0
281.746,284000000000.0,48300000000.0
281.79599,165000000000.0,33500000000.0
281.84601,105000000000.0,23300000000.0
281.896,71800000000.0,19100000000.0
281.94501,39300000000.0,13900000000.0
281.995,25200000000.0,10300000000.0
282.04599,14300000000.0,7480000000.0
282.09601,4550000000.0,3520000000.0
282.146,-3620000000.0,2550000000.0
282.19601,-6520000000.0,1350000000.0
282.246,-2270000000.0,2490000000.0
282.29501,7310000000.0,5830000000.0
282.34399,15400000000.0,11900000000.0
282.39401,29000000000.0,16700000000.0
282.444,16300000000.0,12300000000.0
282.495,-5430000000.0,6280000000.0
